cluster_spec,#v100,#p100,#k80,policy,seed,total_jobs,utilization,average_completion_time,total_completion_time
v100=10.p100=5.k80=5,10,5,5,shared_cost_fairness,5,1000, 0.936, 936852.671 seconds (260.24 hours), 3229269.481 seconds (897.02 hours), 796638.977, 694032.768, 519592.942, 1236815.623, 633587.959, 1351186.287, 477139.903, 1191700.152, 283343.229, 183405.473, 987155.561, 380816.046, 154129.270, 2429637.018, 608708.496, 499255.214, 746349.524, 534333.280, 156313.592, 763790.036, 390504.893, 229059.586, 1389627.489, 1105129.809, 1331424.792, 711043.869, 1904939.939, 468930.665, 303020.271, 1663422.383, 418983.922, 761647.978, 481412.876, 726604.492, 720129.573, 2316823.393, 145533.534, 2508636.638, 113687.197, 603746.979, 2232115.269, 677852.597, 1684426.063, 1396841.342, 329262.216, 316788.286, 279128.842, 314052.645, 283435.785, 256614.140, 1601914.380, 959972.912, 3229269.481, 534852.771, 1241097.941, 1093348.252, 225664.247, 265228.932, 1007548.237, 1011622.962, 1662667.332, 1162638.324, 390836.144, 755196.088, 1350772.777, 1191315.669, 300627.346, 1070471.831, 539143.712, 1164618.584, 559762.638, 1124225.995, 997368.773, 599715.759, 735647.821, 187580.341, 1234389.280, 2656196.135, 605947.274, 681878.373, 1699155.622, 481387.548, 233358.717, 1169366.458, 318460.295, 1512155.485, 918676.418, 608130.346, 205282.884, 468625.503, 313839.115, 2005569.008, 1397656.561, 258549.959, 205131.095, 165234.642, 1397568.625, 1093571.421, 348521.707, 722374.546, 1009466.057, 209852.618, 254401.648, 362425.697, 136885.215, 523799.588, 2184713.871, 2841392.687, 1378565.348, 1387898.346, 841576.648, 918510.067, 348816.320, 280075.101, 1523520.356, 1358635.577, 395940.676, 263130.129, 207421.377, 165173.041, 577954.220, 1936039.756, 1584375.519, 112100.864, 1061798.320, 2925028.176, 3016292.502, 886983.329, 222598.511, 460050.620, 851959.152, 156404.692, 394967.567, 80571.948, 129864.005, 395964.935, 81393.512, 113674.902, 840599.554, 156429.629, 313938.714, 594847.546, 329286.616, 511055.384, 342111.550, 1645462.065, 1507502.881, 348775.210, 1288059.495, 906223.861, 222678.575, 365951.068, 1817887.946, 2105569.706, 1234027.377, 283455.254, 468479.335, 293279.632, 1044548.107, 2777414.299, 83793.656, 187631.244, 2568085.018, 207543.971, 510987.467, 460279.222, 646442.399, 1258433.514, 237617.160, 381188.161, 906086.123, 1070367.700, 80829.108, 880498.824, 1954156.906, 790077.993, 2747322.618, 1121995.974, 147693.653, 2113962.361, 205798.968, 1228085.513, 2963694.860, 1146072.213, 1009526.828, 462181.247, 644117.605, 1024872.462, 515825.867, 2372347.899, 235606.440, 320422.579, 258482.264, 127049.642, 418919.614, 639760.484, 1107432.853, 957398.929, 818753.303, 1057548.243, 129884.211, 183410.116, 390807.950, 2157001.746, 481539.227, 420894.089, 156400.086, 1601632.390, 1242706.603, 597245.101, 216339.273, 513272.118, 395258.091, 1414180.542, 403719.018, 152132.875, 1455398.662, 2546711.341, 523819.053, 260972.934, 545539.454, 1093196.376, 1128496.499, 183567.136, 235533.976, 342158.122, 1976802.847, 1403913.665, 285663.503, 1002724.072, 2110317.881, 286896.855, 210935.835, 327077.624, 656261.372, 149881.708, 1472950.420, 761724.146, 608376.806, 1005385.245, 823254.486, 80688.218, 1267788.791, 220496.536, 1137288.314, 660918.638, 187633.761, 970368.553, 2129966.476, 125174.323, 141803.962, 2331052.426, 2271473.012, 129791.982, 2268962.125, 637583.618, 218263.488, 1202364.471, 1394991.055, 779486.662, 1205599.349, 1696585.023, 1939300.941, 1887809.230, 1024706.342, 934287.219, 425199.493, 321275.003, 472748.170, 79216.020, 278814.044, 220450.422, 443938.287, 534827.033, 1414443.440, 156261.406, 1018192.491, 2873541.131, 2414628.964, 1162512.666, 1059754.652, 1220367.079, 1436165.602, 294820.779, 265027.354, 1911883.383, 183318.296, 336420.281, 950302.541, 466196.782, 378422.444, 680353.063, 363728.817, 2000354.042, 741277.664, 138085.114, 139003.180, 633263.679, 777342.568, 1672399.066, 231411.260, 928617.623, 75026.131, 2670934.351, 2833632.919, 141431.390, 145602.001, 889165.726, 736155.254, 746541.692, 83789.740, 125321.806, 918662.448, 1259119.034, 599653.276, 81423.327, 1086941.729, 1455547.512, 256483.810, 220721.975, 807846.187, 519570.914, 519814.884, 1623722.403, 2928863.805, 1416749.596, 810047.782, 116946.536, 137009.676, 775251.707, 1572245.423, 3050406.420, 167569.205, 2798612.871, 378430.942, 752901.813, 78717.609, 1057445.539, 496512.122, 449951.786, 481761.745, 1220697.384, 479311.531, 1403718.408, 944686.911, 1444979.567, 2098540.132, 114543.818, 1585285.071, 457552.409, 2626989.535, 280342.697, 114585.095, 595075.420, 137127.736, 735238.937, 292036.428, 187908.867, 656435.152, 1275147.479, 1837139.912, 403684.202, 3218972.350, 462183.468, 534832.477, 2086983.999, 1183289.640, 744416.391, 928739.579, 2323726.851, 737649.220, 1899783.150, 257344.716, 856123.411, 239922.758, 464134.392, 1558892.278, 779577.759, 3098332.717, 265020.718, 399427.927, 513200.374, 2235839.954, 1591243.922, 96370.539, 346527.656, 820950.535, 348533.493, 1512335.115, 2385822.476, 660661.521, 1016091.232, 1114854.458, 711352.729, 1146199.006, 281170.416, 1211790.283, 316372.426, 205222.568, 416702.099, 2941767.067, 397141.713, 2674731.812, 1275004.709, 229289.166, 814380.260, 1379019.013, 1219841.457, 724471.145, 348522.646, 641958.714, 543399.454, 1018297.454, 378108.165, 260782.126, 750868.370, 1005380.815, 515365.837, 534488.826, 856187.297, 1121551.757, 261534.732, 1234405.462, 3039267.706, 1121955.614, 95908.817, 2276053.189, 136673.958, 1126226.016, 1124056.213, 443816.140, 1516176.613, 1105337.448, 2294599.209, 444174.579, 278994.478, 137030.622, 1717538.147, 2679427.455, 2103299.489, 977190.294, 511154.347, 792001.833, 950712.571, 1998146.861, 1022465.628, 1440941.913, 851849.069, 641972.316, 1765080.776, 75120.134, 390906.696, 1212180.940, 1014140.747, 238203.824, 1908047.485, 1160524.297, 300626.609, 675590.405, 1573242.119, 538966.631, 810031.476, 78586.526, 1286042.998, 1261317.673, 1871561.792, 1423687.025, 621033.891, 1462897.224, 237674.321, 1095670.086, 679877.665, 775084.968, 575030.102, 211763.025, 741959.817, 1919890.331, 868625.219, 78785.206, 137125.490, 283372.863, 519710.464, 1764709.372, 2006305.576, 1151497.089, 2098354.082, 2695915.971, 462039.309, 1285607.105, 1722623.244, 1720075.668, 1705575.560, 1007445.495, 1087364.871, 675307.061, 466202.028, 256469.793, 2592635.047, 150823.333, 260684.568, 207486.826, 517360.830, 205502.644, 79457.337, 2327443.414, 264964.564, 1192234.680, 1408404.234, 868524.005, 499126.562, 1426818.507, 3125498.480, 129813.959, 757256.203, 189971.027, 2101047.429, 2001392.502, 2473681.212, 156409.607, 1078573.873, 1014015.964, 77044.263, 868403.382, 158481.119, 125494.202, 2055833.316, 1034498.886, 116980.773, 1740015.408, 2915112.892, 2213252.255, 906350.575, 601697.407, 794406.458, 1078524.306, 2749647.883, 680012.418, 429722.104, 185588.179, 209768.409, 781798.498, 1044151.616, 460004.424, 2488526.860, 446206.074, 511091.218, 3004746.230, 1534337.204, 840540.484, 403608.886, 229145.196, 2694516.982, 1011639.771, 1658433.949, 2627568.677, 239025.035, 888945.075, 2916123.181, 1283188.377, 299093.203, 662938.554, 2719047.811, 708847.404, 735592.955, 404159.090, 667406.698, 1480039.435, 363626.906, 207658.025, 823259.803, 1048962.579, 2815469.684, 224834.569, 2895226.617, 2991905.408, 459881.343, 1444630.397, 462158.806, 1307142.859, 496862.245, 380817.473, 420842.095, 1961414.211, 211924.425, 1183440.291, 2892701.739, 1263001.958, 1220179.630, 598754.301, 957660.365, 816631.190, 679789.660, 854088.109, 515360.068, 1587275.057, 205283.323, 2900102.749, 327447.354, 2870919.660, 1214383.866, 116475.429, 363950.447, 513288.812, 603714.766, 136800.001, 722382.766, 2471993.850, 209520.811, 136900.612, 711062.529, 1719526.294, 1007402.925, 820868.220, 739796.925, 2222038.955, 261505.555, 214070.176, 1331617.478, 3063981.541, 1022396.141, 884705.640, 254367.836, 1360789.823, 694179.780, 1408236.489, 322654.207, 543498.110, 112191.300, 720208.076, 1267798.878, 300641.095, 1853988.695, 561650.574, 2197158.885, 145706.440, 599535.974, 289795.083, 1009056.496, 187588.235, 283348.793, 2545373.710, 390751.717, 2258143.558, 1863213.769, 302880.402, 870675.106, 581767.826, 257346.580, 138969.272, 254233.915, 1018246.046, 256602.464, 281187.801, 1473266.144, 285776.743, 984702.648, 331218.478, 85758.708, 2671599.046, 1381255.255, 324739.596, 468366.911, 812342.485, 79382.458, 231340.855, 708646.007, 362832.129, 112396.495, 877805.161, 1468259.071, 970088.746, 1183335.980, 2813252.897, 1107460.738, 446141.620, 2113368.863, 184237.488, 333469.395, 1426367.913, 224799.355, 556967.030, 401398.055, 510663.810, 318349.828, 475061.369, 461931.281, 810252.197, 878133.793, 708599.478, 185550.035, 696552.744, 235648.948, 342291.808, 296475.552, 1534034.390, 296345.420, 2948660.432, 141348.462, 363878.213, 1309748.977, 521757.491, 543450.468, 916186.487, 2195644.862, 2829993.694, 735789.318, 327167.660, 1283250.459, 87858.038, 1484972.391, 485888.783, 1341444.930, 2024170.551, 1007273.858, 759262.444, 2310202.671, 1760580.025, 1093655.590, 2105565.689, 254341.611, 187789.355, 141181.687, 233370.999, 1321639.696, 1771230.499, 1020534.094, 78653.333, 1046598.123, 810136.502, 667559.653, 321004.336, 1407945.370, 211932.554, 878026.393, 2576108.675, 1033983.186, 205150.273, 1166955.879, 2791662.266, 2304314.717, 2500976.911, 382831.228, 254323.505, 575476.751, 601905.538, 1372633.373, 229190.545, 322563.252, 112416.252, 1121583.524, 853973.423, 314630.562, 316234.761, 1297560.446, 400277.005, 1372855.545, 326950.780, 125514.416, 632888.049, 127436.828, 665406.049, 1434052.505, 1587081.161, 934449.972, 265191.447, 840539.828, 477333.440, 635688.739, 933873.289, 1193882.939, 254187.550, 342172.642, 575433.890, 1157977.441, 81386.979, 1589683.342, 129783.681, 1057503.662, 1668810.689, 1022588.405, 207489.801, 483548.414, 429798.550, 457428.519, 2349674.235, 361643.192, 779692.185, 851844.233, 146804.291, 233395.241, 2202820.557, 2619478.899, 1137025.533, 1994836.750, 287980.752, 957833.006, 2812162.408, 499569.065, 314070.120, 318286.976, 748498.269, 1584446.482, 2865824.807, 329050.631, 1358398.077, 1523353.777, 1351241.198, 1290571.966, 882587.580, 1397711.000, 623476.438, 866214.487, 917078.135, 1677144.377, 146355.340, 539022.107, 1288367.264, 608162.262, 279144.710, 635644.782, 3039641.238, 1553010.522, 265575.373, 1696658.892, 381459.760, 470555.777, 1069976.908, 339856.167, 1003128.460, 2710410.983, 1283594.793, 1973622.736, 1912216.083, 183128.302, 539059.043, 1220317.715, 212022.540, 2102974.992, 427423.456, 664986.858, 282210.976, 750721.309, 1387893.151, 254316.505, 1057234.420, 1991394.666, 404173.526, 327074.724, 558295.630, 423574.247, 620811.137, 145931.194, 294824.204, 2036256.370, 158550.812, 1438254.341, 1063880.953, 237669.369, 858349.595, 866138.713, 807823.706, 393328.149, 2860018.570, 1220051.789, 599504.380, 1169677.530, 467906.246, 1192097.449, 969829.377, 399462.323, 416327.382, 258546.021, 536837.163, 1228215.528, 79445.931, 1685209.392, 1863354.423, 1953641.836, 395110.340, 418535.742, 324869.972, 2033357.829, 775016.378, 238164.900, 541190.970, 596739.040, 1681462.911, 1018188.390, 283876.978, 1570757.481, 205243.659, 83661.391, 1536668.740, 1158135.222, 1433684.590, 237746.056, 916312.069, 431664.644, 226795.654, 720114.532, 395043.623, 1882956.668, 1543111.522, 279136.944, 209807.566, 205490.579, 3115626.020, 361290.440, 3073875.515, 2702339.499, 496749.871, 1728074.203, 1548306.287, 338340.751, 167751.297, 1262977.622, 185514.378, 399280.410, 83834.672, 1166959.974, 231215.686, 74716.218, 231408.232, 113737.122, 557457.610, 321030.061, 1591872.621, 326893.583, 2407747.228, 985049.195, 284694.948, 187804.614, 757381.152, 534916.279, 417553.993, 830994.971, 2389651.657, 2095482.258, 205475.207, 423103.300, 1759912.456, 2852584.734, 346239.463, 116974.941, 235598.226, 207633.320, 112384.054, 2835087.165, 254047.214, 2116326.091, 1805973.773, 1265156.234, 642169.715, 2721479.873, 660758.316, 416540.742, 658464.516, 2609670.084, 1517286.959, 362449.451, 382917.105, 82489.392, 2295388.259, 796524.444, 2244504.743, 143315.345, 2124023.189, 1597378.712, 2014472.644, 1307578.454, 579594.093, 1238827.203, 1095520.898, 735559.599, 185448.335, 333674.706, 314396.976, 719774.025, 344217.075, 916081.945, 78622.355, 633335.033, 789617.781, 997043.770, 2719421.443, 314387.747, 2145790.078, 681880.422, 1502581.869, 305251.270, 2933263.919, 333443.517, 539251.282, 399555.285, 129798.467, 2309232.350, 314204.190, 810191.921, 1014030.257, 851568.869
v100=10.p100=5.k80=5,10,5,5,shared_cost_fairness,5,500, 0.846, 445104.144 seconds (123.64 hours), 1644304.555 seconds (456.75 hours), 395605.945, 345199.277, 257518.389, 610064.325, 309954.279, 667555.501, 237745.187, 584028.698, 138987.022, 86208.659, 514330.768, 190020.261, 77452.203, 1151154.569, 300914.609, 249060.563, 368356.336, 263978.785, 79636.526, 375356.917, 192149.184, 114583.002, 666415.051, 542818.011, 659313.912, 350690.503, 913827.223, 232415.935, 152184.159, 806994.341, 207308.368, 377174.813, 242018.139, 358691.210, 357256.252, 1143528.282, 73176.411, 1198335.320, 115488.933, 298473.082, 1117477.281, 337197.148, 812157.472, 669450.776, 166186.210, 158752.233, 132612.529, 158536.541, 139079.578, 126297.680, 760965.414, 471820.581, 1644304.555, 264138.279, 613266.637, 538956.382, 113347.650, 130952.490, 481621.772, 483837.528, 791478.728, 567206.809, 192120.438, 369140.309, 650942.242, 587604.147, 147631.279, 525799.922, 266269.245, 578355.289, 292102.895, 549674.308, 488336.586, 296601.851, 361974.602, 90557.244, 653940.521, 1286815.513, 300673.366, 334844.885, 845640.197, 239832.837, 117442.141, 573214.937, 158624.259, 729885.685, 452843.951, 300696.455, 102326.217, 231390.782, 154363.077, 939263.270, 674066.276, 126793.505, 102174.428, 81717.656, 669658.411, 539179.551, 172485.801, 350501.335, 494313.908, 104735.944, 124160.768, 180989.822, 66688.022, 264415.343, 1060291.344, 1455231.933, 661228.234, 672227.957, 413903.912, 448717.653, 173140.405, 138958.828, 738010.596, 664924.940, 196504.956, 130653.672, 104464.679, 82376.044, 289599.885, 920683.354, 753506.410, 55583.033, 521446.381, 1345225.490, 1400834.135, 439870.691, 111001.911, 226775.841, 420326.432, 77567.659, 194071.499, 42773.693, 64706.748, 196529.216, 42155.408, 115476.637, 411486.823, 77952.588, 156262.652, 285973.458, 166210.609, 251140.827, 168595.638, 782291.609, 732432.995, 172739.304, 636108.432, 447951.311, 111081.975, 181275.238, 882620.300, 997144.406, 612502.752, 139459.038, 233404.591, 143883.525, 500956.263, 1290598.458, 44730.672, 92594.494, 1255613.926, 104546.514, 249632.929, 227004.442, 321728.683, 623539.564, 119540.596, 187872.410, 434249.221, 523535.825, 42670.901, 434826.203, 927221.972, 375365.164, 1281862.158, 548884.273, 73176.557, 1061467.835, 102482.312, 576682.628, 1388251.435, 564680.536, 494374.678, 227466.494, 319403.905, 505400.340, 255551.308, 1164512.437, 117529.884, 159506.549, 129245.771, 62612.333, 205444.079, 317206.785, 544761.049, 481846.417, 405840.399, 518996.279, 64366.957, 88373.274, 192092.243, 1028500.447, 242144.490, 207058.553, 78283.042, 769693.857, 611995.344, 289811.048, 107425.267, 255517.531, 201520.041, 646544.996, 198523.385, 75455.806, 670493.239, 1215576.007, 264396.394, 129576.469, 268345.028, 543484.439, 598207.749, 86730.311, 117457.420, 168282.219, 929811.814, 719440.868, 141307.285, 498731.795, 1005093.552, 152020.607, 106899.146, 165801.603, 323987.732, 75364.612, 720881.329, 372931.049, 300942.916, 494193.054, 407461.621, 42530.011, 625557.637, 110699.912, 559496.612, 326125.047, 92597.012, 481856.194, 1019651.741, 60377.010, 73217.826, 1155783.903, 1111061.631, 64634.725, 1109394.084, 317189.900, 108826.859, 591093.023, 676758.043, 385653.567, 591087.940, 811990.222, 925554.452, 899982.352, 503074.250, 459094.829, 209773.466, 157479.016, 235513.444, 39971.346, 136977.653, 109213.811, 217862.854, 262312.558, 682685.069, 78144.362, 500880.356, 1337029.587, 1169528.317, 573921.071, 519402.712, 643817.651, 689895.519, 145784.664, 128230.962, 915056.668, 86121.481, 168304.314, 471150.119, 228962.046, 185466.675, 339439.497, 181212.958, 926130.587, 351404.638, 68967.902, 68805.988, 309989.997, 383509.487, 803370.444, 115494.688, 450545.294, 37666.747, 1289641.220, 1334412.797, 70154.242, 71084.899, 437013.159, 364282.010, 370708.470, 44726.756, 41084.917, 481666.449, 607863.974, 296539.369, 42185.222, 533831.710, 699917.543, 126167.349, 110925.350, 395293.279, 259656.331, 257740.332, 743821.230, 1386996.862, 682719.399, 397494.913, 58269.153, 66812.482, 381418.619, 741809.833, 1523113.628, 84052.248, 1285464.136, 183315.202, 377068.563, 40559.278, 514692.472, 248477.446, 209476.765, 239847.037, 605668.848, 238116.832, 678688.116, 466254.514, 702933.807, 991554.818, 55506.428, 754055.970, 219957.436, 1283476.171, 141386.390, 55907.701, 294121.231, 66930.542, 361925.709, 143360.313, 103453.158, 319481.574, 623556.436, 882953.022, 200648.539, 1583452.795, 227108.718, 261958.008, 986478.614, 570218.304, 386090.825, 458947.124, 1154579.659, 366135.967, 889034.005, 126308.261, 420530.730, 119686.222, 235478.495, 736120.024, 391144.584, 1494702.832, 130384.280, 197112.240, 253285.819, 1091969.524, 756054.871, 46692.648, 170491.764, 409477.613, 172497.587, 730065.315, 1172394.979, 328027.901, 498779.100, 532022.935, 350639.365, 564807.330, 135374.218, 593318.927, 157616.386, 102265.902, 202866.549, 1406649.047, 198425.992, 1276255.296, 623053.681, 113372.604, 404707.329, 670251.997, 593090.220, 359797.832, 172486.740, 316885.044, 268364.995, 499905.330, 187672.359, 128305.687, 370715.194, 494548.621, 257611.240, 266294.304, 420234.626, 548440.056, 130498.253, 605494.213, 1490169.594, 551241.574, 46590.923, 1122411.540, 66836.761, 559234.206, 550944.507, 220620.663, 738586.751, 542665.653, 1125119.697, 217739.149, 134638.131, 66833.428, 814669.995, 1305989.109, 983113.540, 486157.931, 249079.816, 394928.743, 466160.237, 934361.087, 502993.510, 692511.852, 412051.987, 319778.588, 849731.075, 37957.008, 193270.972, 601269.469, 484206.374, 121927.228, 910860.772, 567612.760, 149790.512, 334676.866, 747052.963, 266092.165, 399638.570, 40788.148, 636385.782, 620166.514, 893454.771, 683176.908, 302800.118, 705827.233, 119597.757, 539118.241, 337524.122, 379091.916, 279835.847, 106646.348, 363966.656, 927898.399, 427272.572, 40626.874, 66928.296, 139016.657, 257635.911, 845759.731, 939723.730, 612036.875, 1015509.662, 1256621.226, 229124.536, 630056.106, 820593.271, 820443.114, 814227.238, 497693.272, 531173.076, 339433.447, 228967.292, 126153.333, 1368960.619, 75586.250, 128167.370
